18.01.2021;0:00:25;2.90;28.85;2.35;751.39;0.00;0.00;0.00
18.01.2021;0:01:25;2.91;28.84;2.34;751.39;0.00;0.00;0.00
18.01.2021;0:02:25;3.01;28.84;2.34;751.39;0.00;0.00;0.00
18.01.2021;0:03:26;2.96;28.77;2.38;751.38;0.00;0.00;0.00
18.01.2021;0:04:26;2.91;28.74;2.40;751.36;0.00;0.00;0.00
18.01.2021;0:05:26;2.89;28.67;2.42;751.35;0.00;0.00;0.00
18.01.2021;0:06:26;2.85;28.55;2.45;751.36;0.00;0.00;0.00
18.01.2021;0:07:26;2.79;28.52;2.44;751.37;0.00;0.00;0.00
18.01.2021;0:08:26;2.76;28.55;2.43;751.37;0.00;0.00;0.00
18.01.2021;0:09:26;2.77;28.59;2.43;751.37;0.00;0.00;0.00
18.01.2021;0:10:26;2.83;28.53;2.42;751.36;0.00;0.00;0.00
18.01.2021;0:11:26;2.85;28.54;2.42;751.34;0.00;0.00;0.00
18.01.2021;0:12:26;2.77;28.53;2.42;751.31;0.00;0.00;0.00
18.01.2021;0:13:26;2.72;28.46;2.42;751.30;0.00;0.00;0.00
18.01.2021;0:14:26;2.58;28.43;2.43;751.29;0.00;0.00;0.00
18.01.2021;0:15:26;2.66;28.37;2.44;751.27;0.00;0.00;0.00
18.01.2021;0:16:26;2.75;28.34;2.44;751.26;0.00;0.00;0.00
18.01.2021;0:17:26;2.79;28.37;2.43;751.26;0.00;0.00;0.00
18.01.2021;0:18:26;2.71;28.33;2.42;751.26;0.00;0.00;0.00
18.01.2021;0:19:26;2.74;28.40;2.42;751.26;0.00;0.00;0.00
18.01.2021;0:20:26;2.70;28.39;2.43;751.26;0.00;0.00;0.00
18.01.2021;0:21:26;2.82;28.34;2.42;751.26;0.00;0.00;0.00
18.01.2021;0:22:26;2.64;28.41;2.39;751.24;0.00;0.00;0.00
18.01.2021;0:23:26;2.68;28.46;2.38;751.24;0.00;0.00;0.00
18.01.2021;0:24:26;2.76;28.46;2.36;751.24;0.00;0.00;0.00
18.01.2021;0:25:26;2.69;28.50;2.36;751.24;0.00;0.00;0.00
18.01.2021;0:26:26;2.71;28.53;2.34;751.24;0.00;0.00;0.00
18.01.2021;0:27:26;2.82;28.45;2.36;751.25;0.00;0.00;0.00
18.01.2021;0:28:26;2.86;28.44;2.38;751.25;0.00;0.00;0.00
18.01.2021;0:29:26;2.74;28.40;2.39;751.27;0.00;0.00;0.00
18.01.2021;0:30:26;2.76;28.36;2.40;751.27;0.00;0.00;0.00
18.01.2021;0:31:26;2.81;28.37;2.39;751.27;0.00;0.00;0.00
18.01.2021;0:32:26;2.75;28.42;2.37;751.27;0.00;0.00;0.00
18.01.2021;0:33:26;2.74;28.48;2.35;751.27;0.00;0.00;0.00
18.01.2021;0:34:26;2.78;28.48;2.34;751.27;0.00;0.00;0.00
18.01.2021;0:35:26;2.69;28.52;2.34;751.26;0.00;0.00;0.00
